source_cluster,source_modern,found_name,found_normalized,category,relationship,confidence,matched_clusters,is_cross_link
"Indi","Myrobalan","Chebouli","Chebouli",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Bellirici","Bellirici",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Emblici","Emblici",PLANT,"ingredient in",high,580,True
"Indi","Myrobalan","CheboU","CheboU",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Rhibaibaro","Rhibaibaro",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Mirabolani citrini","Mirabolani citrini",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","CheboU","CheboU",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Bellirici","Bellirici",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Emblici","Emblici",PLANT,"ingredient in",high,580,True
"Indi","Myrobalan","Khsbarbaro","Khsbarbaro",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Seme di fumofternoj","Seme di fumofternoj",PLANT,"ingredient in",low,,False
"Indi","Myrobalan","Nardo indica","Nardo indica",PLANT,"ingredient in",high,,False
"Indi","Myrobalan","Anici","Anici",PLANT,"ingredient in",low,410,True
"Indi","Myrobalan","ravam","ravam",PLANT,"vernacular name for",high,,False
"Indi","Myrobalan","rapam","rapam",PLANT,"synonym for",high,,False
"Indi","Myrobalan","anvale","anvale",PLANT,"vernacular name for",high,,False
"Indi","Myrobalan","emblicos","emblicos",PLANT,"synonym for",high,580,True
"Indi","Myrobalan","reãnpale","reãnpale",PLANT,"vernacular name for",high,,False
"Indi","Myrobalan","indios","indios",PLANT,"synonym for",high,,False
"Indi","Myrobalan","belericos","belericos",PLANT,"synonym for",high,802,True
"Indi","Myrobalan","aretca","aretca",PLANT,"synonym for",high,,False
"fel de gallo","Rooster's bile","Jilfil","Jilfil",SUBSTANCE,"synonym for",high,,False
"fel de gallo","Rooster's bile","Jul/ul","Jul/ul",SUBSTANCE,"synonym for",high,,False
"fel de gallo","Rooster's bile","pimenta longa","pimenta longa",PLANT,"synonym for",high,462,True
"fel de gallo","Rooster's bile","Serapio","Serapio",PERSON,"associated with",low,59,True
"fel de gallo","Rooster's bile","falfel","falfel",SUBSTANCE,"alternative name for",high,,False
"cavallinha","Horsetail","equiceto","Equisetum",PLANT,"synonym of cavallinha",high,,False
"cavallinha","Horsetail","hipuris","Hippuris",PLANT,"synonym of cavallinha",high,,False
"cavallinha","Horsetail","rabodecavallo","rabodecavallo",PLANT,"synonym of cavallinha",high,,False
"cavallinha","Horsetail","equiceto","Equisetum",PLANT,"synonym of cavallinha",high,,False
"cavallinha","Horsetail","rabode cavallo","rabodecavallo",PLANT,"synonym of cavallinha",high,,False
"lenha","Firewood","coquo","coquo",PLANT,"a type of plant; similar to lanha",high,,False
"lenha","Firewood","levi","levi",PLANT,"Malabar name for coquo",high,,False
"poissons","Fish","rêvés","rêvés",ANIMAL,"Spanish name for a type of fish",high,,False
"Opening","Opening","Cinkfoyl","Cinkfoyl",PLANT,"synonym of Five Leaved Grass",high,,False
"Opening","Opening","Five Leaved Grass","Five Leaved Grass",PLANT,"synonym of Cinkfoyl",high,,False
"Opening","Opening","Ba∣ stard Rubarb","Bastard Rhubarb",PLANT,"type of Rhubarb",high,,False
"Opening","Opening","English Rubarb","English Rhubarb",PLANT,"type of Rhubarb",high,,False
"criaçaō","upbringing","Medicos","Medicos",PERSON,"physicians; consulted for good upbringing",high,,False
"hernias","throat hernia","malde Loanda","malde Loanda",DISEASE,"synonym for hernias",high,,False
"hernias","throat hernia","osde Lingadoc","osde Lingadoc",DISEASE,"synonym for hernias",high,,False
"hernias","throat hernia","Allobrogos","Allobrogos",DISEASE,"synonym for hernias",high,,False
"hernias","throat hernia","tuberculos","tuberculos",DISEASE,"related to hernias",low,,False
"hernias","throat hernia","the Fleshy Rupture","Fleshy Rupture",DISEASE,"synonym for Hiernia Carnosa",high,,False
"herrumbre","rust","Hierro","Iron",SUBSTANCE,"related to herrumbre",high,,False
"herrumbre","rust","Orin","Orin",SUBSTANCE,"synonym for Herrumbre",high,,False
"herrumbre","rust","Azero","Steel",SUBSTANCE,"related to herrumbre",high,,False
"turquesa","Turquoise","esmeralda","Emerald",SUBSTANCE,"compared to turquesa",high,,False
"turquesa","Turquoise","smaragdi","Emerald",SUBSTANCE,"synonym for esmeralda",high,,False
"turquesa","Turquoise","pirujà","pirujà",SUBSTANCE,"Persian name for turquesa",high,,False
"Croton","Croton","tithy malo","tithymalo",PLANT,"compared to Crobo",high,,False
"Croton","Croton","tithymalo","tithymalo",PLANT,"compared to Crobo",high,,False
"Croton","Croton","querciuola","querciuola",PLANT,"compared to SCORDEO",high,,False
"Croton","Croton","SCORDEO","Scordio",PLANT,"described",high,,False
"Vésuve","Mount Vesuvius","Etna","Mount Etna",PLACE,"example of a volcano",high,,False
"Vésuve","Mount Vesuvius","Tonguragua","Tonguragua",PLACE,"example of a volcano",high,,False
"Vésuve","Mount Vesuvius","Cotopaxi","Cotopaxi",PLACE,"example of a volcano",high,520,True
"Weberus","William Webb","Hodgson","Hodgson",PERSON,"associated with Webb",high,,False
"Weberus","William Webb","Herbert","Herbert",PERSON,"associated with Webb",high,,False
"ragie","Cane root","pino","Pine",PLANT,"source of ragia",high,,False
"ragie","Cane root","A loé","Aloe",PLANT,"plant mentioned in context of preparation",high,384,True
"droga","Drugs","lanquas","Languas",PLANT,"synonym for lesser galangal",high,,False
"droga","Drugs","galanga menor da China","Lesser galangal of China",PLANT,"plant name",high,,False
"droga","Drugs","lanquas-kitsjil","Languas-kitsjil",PLANT,"specific designation for lesser galangal",high,,False
"quercia","Oak","Ghiande di caftagtie","Acorns of chestnut",PLANT,"ingredient used with oak bark",high,,False
"quercia","Oak","Coccol.di mort","Coccoli di morte",PLANT,"ingredient",low,,False
"quercia","Oak","Cauda equina","Horse tail",PLANT,"ingredient",high,,False
"quercia","Oak","Galluzza","Gallnut",PLANT,"ingredient",high,,False
"quercia","Oak","Gufc difaue","Guscia di sauge",PLANT,"ingredient",low,,False
"quercia","Oak","Acmi d vue","Acnida",PLANT,"ingredient",medium,,False
"quercia","Oak","falu","Salvia",PLANT,"ingredient",high,,False
"quercia","Oak","Sorbe accr","Sorbe acerbe",PLANT,"ingredient",high,,False
"quercia","Oak","Nefpoleacer.","Nespolo acerbo",PLANT,"ingredient",high,,False
"quercia","Oak","FogUedifufini","Foglie di fusini",PLANT,"ingredient",medium,,False
"quercia","Oak","prugpoh","Prugnoli",PLANT,"ingredient",high,,False
"azeitonas","Olives","achar","Achar",CONCEPT,"a preparation method (pickled)",high,,False
"Babylonia","Babylonia","Soldam de Babylonia","Sultan of Babylonia",PERSON,"title held by a ruler",high,,False
"freixo","Ash","pucko","Pucko",SUBSTANCE,"local name for a commodity",high,,False
"freixo","Ash","asi*","Asi",SUBSTANCE,"name in Malacca for a commodity",medium,,False
"freixo","Ash","urzes","Urzes",PLANT,"plant for comparison of leaf size",high,,False
"freixo","Ash","jounas","Jounas",PLANT,"plant for comparison of leaf size",medium,,False
"freixo","Ash","tamargueira","Tamarisk",PLANT,"plant for comparison of appearance",high,69,True
"palhade Meca","Meca straw","esquinanto","Esquinanto",PLANT,"plant ingredient",high,,False
"palhade Meca","Meca straw","rofas","Rosas",PLANT,"plant ingredient",high,,False
"Canjas","Gruel","canje^","Canje",SUBSTANCE,"a preparation of rice water",high,756,False
"Canjas","Gruel","canje^","Canje",SUBSTANCE,"a preparation of rice water",high,756,False
"Canjas","Gruel","canje","Canje",SUBSTANCE,"a preparation of rice water",high,756,False
"Phu","Ligusticum pteridifolium","pompholige","pompholige",SUBSTANCE,"synonym for cadmia della iorta",high,,False
"Phu","Ligusticum pteridifolium","cadmia della iorta","cadmia della iorta",SUBSTANCE,"synonym for pompholige",high,,False
"Phu","Ligusticum pteridifolium","VALERIANA","Valeriana",PLANT,"another plant discussed",high,207,True
"Phu","Ligusticum pteridifolium","maggiore","maggiore",CONCEPT,"type of valeriana",medium,,False
"Phu","Ligusticum pteridifolium","saluaoca","saluaoca",CONCEPT,"type of valeriana",medium,,False
"Phu","Ligusticum pteridifolium","minore","minore",CONCEPT,"type of valeriana",medium,,False
"Aromaticum Rosarum","Rosemary preparation","Suɡar of Roses","Sugar of Roses",SUBSTANCE,"synonym for Aromaticum Rosarum",high,,False
"Aromaticum Rosarum","Rosemary preparation","Syrup of dryed Roses","Syrup of dried Roses",SUBSTANCE,"related preparation of roses",high,,False
"Aromaticum Rosarum","Rosemary preparation","Hoɡey of Roses","Honey of Roses",SUBSTANCE,"related preparation of roses",high,,False
"Aromaticum Rosarum","Rosemary preparation","Diarhodon Abhatis","Diarhodon Abhatis",SUBSTANCE,"synonym for Aromaticum Rosarum",high,834,True
"Aromaticum Rosarum","Rosemary preparation","Aromatica Rosaɡum","Aromatica Rosarum",SUBSTANCE,"synonym for Aromaticum Rosarum",high,764,False
"Aromaticum Rosarum","Rosemary preparation","Distilled Water of Roses","Distilled Water of Roses",SUBSTANCE,"related preparation of roses",high,,False
"Aromaticum Rosarum","Rosemary preparation","Vinegar of Roses","Vinegar of Roses",SUBSTANCE,"related preparation of roses",high,,False
"Aromaticum Rosarum","Rosemary preparation","Oyntment and Oyl of Roses","Ointment and Oil of Roses",SUBSTANCE,"related preparation of roses",high,,False
"Aromaticum Rosarum","Rosemary preparation","Rose Leavs dried","Rose Leaves dried",PLANT,"ingredient in rose preparations",high,,False
"Aromaticum Rosarum","Rosemary preparation","Diarhodon Abbaɡis","Diarhodon Abba tis",SUBSTANCE,"synonym for Aromaticum Rosarum",high,,False
"Lavender","Lavender","Oyl of Spike","Oil of Spike",SUBSTANCE,"synonym for Chimical Oyl drawn from Lavender",high,,False
"Lavender","Lavender","Chimical Oyl","Chemical Oil",SUBSTANCE,"preparation derived from Lavender",high,,False
"formation contemporaine","Stratigraphy","gypse","gypsum",SUBSTANCE,"mineral associated with volcanic formations",high,,False
"formation contemporaine","Stratigraphy","sel gemme","rock salt",SUBSTANCE,"mineral associated with volcanic formations",high,608,True
"formation contemporaine","Stratigraphy","pétrole","petroleum",SUBSTANCE,"substance found in formations",high,568,True
"formation contemporaine","Stratigraphy","hydrogène","hydrogen",SUBSTANCE,"gas associated with formations",high,,False
"formation contemporaine","Stratigraphy","fer","iron",SUBSTANCE,"element found in formations",high,,False
"Beber","Babur","agoa de espresam de arroz","water extract of rice",SUBSTANCE,"remedy for the illness",high,,False
"Beber","Babur","pimenta","pepper",PLANT,"ingredient in a remedy",high,,False
"Beber","Babur","cominhos","cumin",PLANT,"ingredient in a remedy",high,468,True
"Beber","Babur","canje","canja",SUBSTANCE,"name for the remedy",high,756,True
"latte","Milk","tithy malo","Tithymalus",PLANT,"plant used for comparison or adulteration",high,,False
"latte","Milk","fanna","fennel",PLANT,"ingredient in a preparation",high,454,True
"latte","Milk","SCORDEO","Scordeo",PLANT,"another plant discussed",high,,False
"Danemark","Denmark","Pays-Bas","Netherlands",PLACE,"region mentioned in population statistics",high,87,True
"Danemark","Denmark","Suisse","Switzerland",PLACE,"region mentioned in population statistics",high,,False
"Danemark","Denmark","Italie","Italy",PLACE,"region mentioned in population statistics",high,12,True
"Danemark","Denmark","Péninsule ibérienne","Iberian Peninsula",PLACE,"region mentioned in population statistics",high,595,True
"Danemark","Denmark","Suède","Sweden",PLACE,"region mentioned in population statistics",high,,False
"Danemark","Denmark","Asie-Mineure","Asia Minor",PLACE,"region mentioned in population statistics",high,,False
"Danemark","Denmark","cotes de Barbarie","Barbary Coast",PLACE,"region mentioned in population statistics",high,866,True
"Danemark","Denmark","gouvernemens occidentaux","Western Governments",PLACE,"region mentioned in population statistics",low,,False
"Danemark","Denmark","Seriphos","Seriphos",PLACE,"place with mute frogs",high,,False
"Danemark","Denmark","Flandres","Flanders",PLACE,"region with scurvy",high,,False
"Danemark","Denmark","malde Loanda","mal de Loanda",DISEASE,"synonym for scurvy",high,,False
"Danemark","Denmark","Lingadoc","Languedoc",PLACE,"region mentioned",high,,False
"Certes","Certificate","Puerto de Carénas","Puerto de Carénas",PLACE,"former name of an establishment",high,,False
"Certes","Certificate","San Cristoval de la Habâna","San Cristoval de la Habana",PLACE,"new name of an establishment",high,,False
"Certes","Certificate","Villa de Sau Cristoval","Villa de San Cristoval",PLACE,"location mentioned by Herrera",high,,False
"pao","Pão (various meanings)","cobras de capelo","cobras de capelo",ANIMAL,"synonym for a type of serpent",high,338,True
"pao","Pão (various meanings)","regulus serpens","regulus serpens",ANIMAL,"Latin name for cobras de capelo",high,,False
"pao","Pão (various meanings)","boqueti ovale","boqueti ovale",SUBSTANCE,"name used in Chingala for something ground like sandalwood",high,,False
"pao","Pão (various meanings)","sândalo","sandalwood",SUBSTANCE,"compared to the known entity in terms of how it's ground and applied",high,,False
"pao","Pão (various meanings)","sândalo","sandalwood",SUBSTANCE,"compared to the known entity in terms of how it's ground and applied",high,,False
"pao","Pão (various meanings)","boqueti ovale","boqueti ovale",SUBSTANCE,"name used in Chingala for something ground like sandalwood",high,,False
"pao","Pão (various meanings)","romeira","pomegranate",PLANT,"tree compared in appearance to a plant with the known entity",high,,False
"pao","Pão (various meanings)","calambac","calambac",SUBSTANCE,"synonym for the finest quality of the known entity",high,,False
"pao","Pão (various meanings)","cate","cate",SUBSTANCE,"Indian name for something made from a heavy wood; likely related to the known entity",high,,False
"luc","Luc (various meanings)","mirra","myrrh",SUBSTANCE,"compared to lacre for scent",high,489;671,True
"luc","Luc (various meanings)","locsumutri","locsumutri",SUBSTANCE,"Arabian name for luc",high,,False
"milho miudo","Small millet","pimenta longa","long pepper",PLANT,"fruit described as a long pod",high,462,True
"Scariola","Scariola","Lapis armeno","Armenian stone",SUBSTANCE,"listed alongside Scariola",low,799,True
"Scariola","Scariola","Lapis fmyris","Lapis fmyris",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Mélanteria","Melanteria",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Minio degli antichi","Minio degli antichi",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Molibdena","Molybdena",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Myli","Myli",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Nigella","Nigella",PLANT,"listed alongside Scariola",low,810,True
"Scariola","Scariola","PilTasphako","PilTasphako",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Ribes","Ribes",PLANT,"listed alongside Scariola",low,,False
"Scariola","Scariola","Sale Indo","Indian salt",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Sale ammoniaco","Ammoniac salt",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Secacul $e{èlima(silienfedi Diofconde","Secacul $e{èlima(silienfedi Diofconde",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Sifone","Siphon",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Stratiot^ dcH'acquCt","Stratiotes of water",PLANT,"listed alongside Scariola",low,,False
"Scariola","Scariola","Taraflàcon","Taraflacon",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Terra famia","Terra famia",SUBSTANCE,"listed alongside Scariola",low,,False
"Scariola","Scariola","Trementina","turpentine",SUBSTANCE,"listed alongside Scariola",low,259,True
"Diarhodon Abhatis","Diarhodon Abhatis","Sugar of Roses","Sugar of Roses",SUBSTANCE,"alternative name for conserved moist roses",high,,False
"Diarhodon Abhatis","Diarhodon Abhatis","Syrup of dryed Roses","Syrup of dried Roses",SUBSTANCE,"preparation of roses",high,,False
"Diarhodon Abhatis","Diarhodon Abhatis","Ho∣ney of Roses","Honey of Roses",SUBSTANCE,"preparation of roses",high,,False
"Diarhodon Abhatis","Diarhodon Abhatis","Aromatica Rosa∣rum","Aromatica Rosarum",SUBSTANCE,"synonym for Diarhodon Abhatis",high,764,True
"Diarhodon Abhatis","Diarhodon Abhatis","Vine∣gar of Roses","Vinegar of Roses",SUBSTANCE,"preparation of roses",high,,False
"Diarhodon Abhatis","Diarhodon Abhatis","Oyntment and Oyl of Roses","Ointment and Oil of Roses",SUBSTANCE,"preparations of roses",high,,False
"Diarhodon Abhatis","Diarhodon Abhatis","Aromaticum Rosarum","Aromaticum Rosarum",SUBSTANCE,"synonym for Diarhodon Abbatlis",high,764,True
"Teneſmo","Tenesmus","Worms","worms",DISEASE,"a condition that the drug helps children with",high,144,True
"Puerta","Puerta de Mérida","maratha ghãt","ghat",CONCEPT,"synonym for Gate",high,,False
"Berbéria","Barbary Coast","raham","rhapontic rhubarb",PLANT,"synonym for rhubarb",high,,False
